rep,algo,size,R,block,section,dur
2,gpu-v3,64000000,3000,128,kernel,1.235021e-01
2,gpu-v1,64000000,3000,192,total,2.967395e-01
2,gpu-v1,64000000,3000,192,kernel,2.109998e-01
2,gpu-v2,64000000,3000,192,total,3.114443e-01
2,gpu-v2,64000000,3000,192,kernel,2.195574e-01
2,gpu-v3,64000000,3000,192,total,2.073249e-01
2,gpu-v3,64000000,3000,192,kernel,1.221934e-01
2,gpu-v1,64000000,3000,256,total,2.980417e-01
2,gpu-v1,64000000,3000,256,kernel,2.109008e-01
2,gpu-v2,64000000,3000,256,total,3.556768e-01
2,gpu-v2,64000000,3000,256,kernel,2.117697e-01
2,gpu-v3,64000000,3000,256,total,2.073112e-01
2,gpu-v3,64000000,3000,256,kernel,1.196591e-01
2,gpu-v1,64000000,3000,512,total,3.009481e-01
2,gpu-v1,64000000,3000,512,kernel,2.104868e-01
2,gpu-v2,64000000,3000,512,total,3.073778e-01
2,gpu-v2,64000000,3000,512,kernel,2.184021e-01
2,gpu-v3,64000000,3000,512,total,2.074291e-01
2,gpu-v3,64000000,3000,512,kernel,1.200355e-01
2,gpu-v1,64000000,3000,1024,total,2.978058e-01
2,gpu-v1,64000000,3000,1024,kernel,2.102888e-01
2,gpu-v2,64000000,3000,1024,total,3.285771e-01
2,gpu-v2,64000000,3000,1024,kernel,2.331085e-01
2,gpu-v3,64000000,3000,1024,total,2.121842e-01
2,gpu-v3,64000000,3000,1024,kernel,1.247802e-01
3,cpu,1000,3,,,5.954000e-06
3,gpu-v1,1000,3,32,total,9.230240e-03
3,gpu-v1,1000,3,32,kernel,8.192000e-06
3,gpu-v2,1000,3,32,total,3.922240e-04
3,gpu-v2,1000,3,32,kernel,8.192000e-06
3,gpu-v3,1000,3,32,total,3.588800e-04
3,gpu-v3,1000,3,32,kernel,6.144000e-06
3,gpu-v1,1000,3,64,total,3.483520e-04
3,gpu-v1,1000,3,64,kernel,6.144000e-06
3,gpu-v2,1000,3,64,total,3.435200e-04
3,gpu-v2,1000,3,64,kernel,8.192000e-06
3,gpu-v3,1000,3,64,total,3.422720e-04
3,gpu-v3,1000,3,64,kernel,7.168000e-06
3,gpu-v1,1000,3,128,total,3.450240e-04
3,gpu-v1,1000,3,128,kernel,1.024000e-05
3,gpu-v2,1000,3,128,total,3.394880e-04
3,gpu-v2,1000,3,128,kernel,1.024000e-05
3,gpu-v3,1000,3,128,total,3.399680e-04
3,gpu-v3,1000,3,128,kernel,7.168000e-06
3,gpu-v1,1000,3,192,total,3.671040e-04
3,gpu-v1,1000,3,192,kernel,6.144000e-06
3,gpu-v2,1000,3,192,total,3.484800e-04
3,gpu-v2,1000,3,192,kernel,1.331200e-05
3,gpu-v3,1000,3,192,total,3.382400e-04
3,gpu-v3,1000,3,192,kernel,6.144000e-06
3,gpu-v1,1000,3,256,total,3.379840e-04
3,gpu-v1,1000,3,256,kernel,6.144000e-06
3,gpu-v2,1000,3,256,total,3.472640e-04
3,gpu-v2,1000,3,256,kernel,1.635200e-05
3,gpu-v3,1000,3,256,total,3.379840e-04
3,gpu-v3,1000,3,256,kernel,7.168000e-06
3,gpu-v1,1000,3,512,total,3.379840e-04
3,gpu-v1,1000,3,512,kernel,6.144000e-06
3,gpu-v2,1000,3,512,total,3.744000e-04
3,gpu-v2,1000,3,512,kernel,3.993600e-05
3,gpu-v3,1000,3,512,total,3.421760e-04
3,gpu-v3,1000,3,512,kernel,7.168000e-06
3,gpu-v1,1000,3,1024,total,3.375360e-04
3,gpu-v1,1000,3,1024,kernel,6.112000e-06
3,gpu-v2,1000,3,1024,total,5.125439e-04
3,gpu-v2,1000,3,1024,kernel,1.341440e-04
3,gpu-v3,1000,3,1024,total,3.067200e-04
3,gpu-v3,1000,3,1024,kernel,6.144000e-06
3,cpu,1000,30,,,6.025600e-05
3,gpu-v1,1000,30,32,total,2.873280e-04
3,gpu-v1,1000,30,32,kernel,6.144000e-06
3,gpu-v2,1000,30,32,total,2.847040e-04
3,gpu-v2,1000,30,32,kernel,6.144000e-06
3,gpu-v3,1000,30,32,total,2.856000e-04
3,gpu-v3,1000,30,32,kernel,7.168000e-06
3,gpu-v1,1000,30,64,total,3.021760e-04
3,gpu-v1,1000,30,64,kernel,6.144000e-06
3,gpu-v2,1000,30,64,total,3.014400e-04
3,gpu-v2,1000,30,64,kernel,7.168000e-06
3,gpu-v3,1000,30,64,total,3.070720e-04
3,gpu-v3,1000,30,64,kernel,8.192000e-06
3,gpu-v1,1000,30,128,total,3.376000e-04
3,gpu-v1,1000,30,128,kernel,7.168000e-06
3,gpu-v2,1000,30,128,total,3.120960e-04
3,gpu-v2,1000,30,128,kernel,9.216001e-06
3,gpu-v3,1000,30,128,total,3.166720e-04
3,gpu-v3,1000,30,128,kernel,7.168000e-06
3,gpu-v1,1000,30,192,total,3.138240e-04
3,gpu-v1,1000,30,192,kernel,7.168000e-06
3,gpu-v2,1000,30,192,total,3.187200e-04
3,gpu-v2,1000,30,192,kernel,1.232000e-05
3,gpu-v3,1000,30,192,total,3.036160e-04
3,gpu-v3,1000,30,192,kernel,7.168000e-06
3,gpu-v1,1000,30,256,total,2.855360e-04
3,gpu-v1,1000,30,256,kernel,6.144000e-06
3,gpu-v2,1000,30,256,total,2.939840e-04
3,gpu-v2,1000,30,256,kernel,1.548800e-05
3,gpu-v3,1000,30,256,total,2.869760e-04
3,gpu-v3,1000,30,256,kernel,7.168000e-06
3,gpu-v1,1000,30,512,total,2.916480e-04
3,gpu-v1,1000,30,512,kernel,7.168000e-06
3,gpu-v2,1000,30,512,total,3.318720e-04
3,gpu-v2,1000,30,512,kernel,3.891200e-05
3,gpu-v3,1000,30,512,total,2.899840e-04
3,gpu-v3,1000,30,512,kernel,8.128000e-06
3,gpu-v1,1000,30,1024,total,3.871328e-03
3,gpu-v1,1000,30,1024,kernel,8.192000e-06
3,gpu-v2,1000,30,1024,total,3.123904e-03
3,gpu-v2,1000,30,1024,kernel,1.340480e-04
3,gpu-v3,1000,30,1024,total,3.292800e-04
3,gpu-v3,1000,30,1024,kernel,9.216001e-06
3,cpu,1000,300,,,5.943170e-04
3,gpu-v1,1000,300,32,total,3.200320e-04
3,gpu-v1,1000,300,32,kernel,2.355200e-05
3,gpu-v2,1000,300,32,total,3.041600e-04
3,gpu-v2,1000,300,32,kernel,1.638400e-05
3,gpu-v3,1000,300,32,total,3.008640e-04
3,gpu-v3,1000,300,32,kernel,1.737600e-05
3,gpu-v1,1000,300,64,total,3.075200e-04
3,gpu-v1,1000,300,64,kernel,2.355200e-05
3,gpu-v2,1000,300,64,total,2.978880e-04
3,gpu-v2,1000,300,64,kernel,1.331200e-05
3,gpu-v3,1000,300,64,total,3.262720e-04
3,gpu-v3,1000,300,64,kernel,1.331200e-05
3,gpu-v1,1000,300,128,total,3.239040e-04
3,gpu-v1,1000,300,128,kernel,2.764800e-05
3,gpu-v2,1000,300,128,total,2.965760e-04
3,gpu-v2,1000,300,128,kernel,1.433600e-05
3,gpu-v3,1000,300,128,total,2.941440e-04
3,gpu-v3,1000,300,128,kernel,1.228800e-05
3,gpu-v1,1000,300,192,total,3.126560e-03
3,gpu-v1,1000,300,192,kernel,2.355200e-05
3,gpu-v2,1000,300,192,total,4.002240e-04
3,gpu-v2,1000,300,192,kernel,1.945600e-05
3,gpu-v3,1000,300,192,total,3.666560e-04
3,gpu-v3,1000,300,192,kernel,1.318400e-05
3,gpu-v1,1000,300,256,total,3.688000e-04
3,gpu-v1,1000,300,256,kernel,2.457600e-05
3,gpu-v2,1000,300,256,total,3.808000e-04
3,gpu-v2,1000,300,256,kernel,2.355200e-05
3,gpu-v3,1000,300,256,total,3.771520e-04
3,gpu-v3,1000,300,256,kernel,1.340800e-05
3,gpu-v1,1000,300,512,total,3.818240e-04
3,gpu-v1,1000,300,512,kernel,2.662400e-05
3,gpu-v2,1000,300,512,total,3.948480e-04
3,gpu-v2,1000,300,512,kernel,3.993600e-05
3,gpu-v3,1000,300,512,total,3.732800e-04
3,gpu-v3,1000,300,512,kernel,1.936000e-05
3,gpu-v1,1000,300,1024,total,3.954240e-04
3,gpu-v1,1000,300,1024,kernel,3.276800e-05
3,gpu-v2,1000,300,1024,total,4.709120e-04
3,gpu-v2,1000,300,1024,kernel,1.341440e-04
3,gpu-v3,1000,300,1024,total,3.569600e-04
3,gpu-v3,1000,300,1024,kernel,2.662400e-05
3,gpu-v1,1000,3000,32,total,4.364480e-04
3,gpu-v1,1000,3000,32,kernel,9.932800e-05
3,gpu-v2,1000,3000,32,total,4.182080e-04
3,gpu-v2,1000,3000,32,kernel,8.192000e-05
3,gpu-v3,1000,3000,32,total,4.313600e-04
3,gpu-v3,1000,3000,32,kernel,8.704000e-05
3,gpu-v1,1000,3000,64,total,6.793216e-03
3,gpu-v1,1000,3000,64,kernel,1.003520e-04
3,gpu-v2,1000,3000,64,total,3.850240e-04
3,gpu-v2,1000,3000,64,kernel,6.963200e-05
3,gpu-v3,1000,3000,64,total,3.551040e-04
3,gpu-v3,1000,3000,64,kernel,6.233600e-05
3,gpu-v1,1000,3000,128,total,3.896000e-04
3,gpu-v1,1000,3000,128,kernel,1.003520e-04
3,gpu-v2,1000,3000,128,total,3.536960e-04
3,gpu-v2,1000,3000,128,kernel,6.451200e-05
3,gpu-v3,1000,3000,128,total,3.340800e-04
3,gpu-v3,1000,3000,128,kernel,5.017600e-05
3,gpu-v1,1000,3000,192,total,3.878400e-04
3,gpu-v1,1000,3000,192,kernel,1.044480e-04
3,gpu-v2,1000,3000,192,total,3.697280e-04
3,gpu-v2,1000,3000,192,kernel,9.113600e-05
3,gpu-v3,1000,3000,192,total,3.475840e-04
3,gpu-v3,1000,3000,192,kernel,5.222400e-05
3,gpu-v1,1000,3000,256,total,4.437760e-04
3,gpu-v1,1000,3000,256,kernel,1.105280e-04
3,gpu-v2,1000,3000,256,total,4.575360e-04
3,gpu-v2,1000,3000,256,kernel,9.212800e-05
3,gpu-v3,1000,3000,256,total,5.186240e-04
3,gpu-v3,1000,3000,256,kernel,5.836800e-05
3,gpu-v1,1000,3000,512,total,1.907879e-02
3,gpu-v1,1000,3000,512,kernel,1.515520e-04
3,gpu-v2,1000,3000,512,total,7.448320e-04
3,gpu-v2,1000,3000,512,kernel,1.556800e-04
3,gpu-v3,1000,3000,512,total,6.383680e-04
3,gpu-v3,1000,3000,512,kernel,9.113600e-05
3,gpu-v1,1000,3000,1024,total,8.006720e-04
3,gpu-v1,1000,3000,1024,kernel,2.724160e-04
3,gpu-v2,1000,3000,1024,total,8.322240e-04
3,gpu-v2,1000,3000,1024,kernel,3.071680e-04
3,gpu-v3,1000,3000,1024,total,7.270080e-04
3,gpu-v3,1000,3000,1024,kernel,1.699840e-04
3,gpu-v1,1000000,3,32,total,2.610240e-03
3,gpu-v1,1000000,3,32,kernel,5.888000e-05
3,gpu-v2,1000000,3,32,total,4.122048e-03
3,gpu-v2,1000000,3,32,kernel,7.155200e-05
3,gpu-v3,1000000,3,32,total,1.622272e-03
3,gpu-v3,1000000,3,32,kernel,6.105600e-05
3,gpu-v1,1000000,3,64,total,1.592352e-03
3,gpu-v1,1000000,3,64,kernel,3.414400e-05
3,gpu-v2,1000000,3,64,total,1.689792e-03
3,gpu-v2,1000000,3,64,kernel,1.188480e-04
3,gpu-v3,1000000,3,64,total,1.420358e-02
3,gpu-v3,1000000,3,64,kernel,3.555200e-05
3,gpu-v1,1000000,3,128,total,1.949664e-03
3,gpu-v1,1000000,3,128,kernel,2.448000e-05
3,gpu-v2,1000000,3,128,total,2.093568e-03
3,gpu-v2,1000000,3,128,kernel,2.187200e-04
3,gpu-v3,1000000,3,128,total,1.913312e-03
3,gpu-v3,1000000,3,128,kernel,3.020800e-05
3,gpu-v1,1000000,3,192,total,1.830976e-03
3,gpu-v1,1000000,3,192,kernel,2.224000e-05
3,gpu-v2,1000000,3,192,total,2.142624e-03
3,gpu-v2,1000000,3,192,kernel,3.202880e-04
3,gpu-v3,1000000,3,192,total,4.436384e-03
3,gpu-v3,1000000,3,192,kernel,3.062400e-05
3,gpu-v1,1000000,3,256,total,1.565568e-03
3,gpu-v1,1000000,3,256,kernel,2.038400e-05
3,gpu-v2,1000000,3,256,total,1.943136e-03
3,gpu-v2,1000000,3,256,kernel,4.131200e-04
3,gpu-v3,1000000,3,256,total,1.548128e-03
3,gpu-v3,1000000,3,256,kernel,2.835200e-05
3,gpu-v1,1000000,3,512,total,1.570880e-03
3,gpu-v1,1000000,3,512,kernel,2.176000e-05
3,gpu-v2,1000000,3,512,total,2.351744e-03
3,gpu-v2,1000000,3,512,kernel,8.303360e-04
3,gpu-v3,1000000,3,512,total,1.597984e-03
3,gpu-v3,1000000,3,512,kernel,2.972800e-05
3,gpu-v1,1000000,3,1024,total,1.546016e-03
3,gpu-v1,1000000,3,1024,kernel,2.108800e-05
3,gpu-v2,1000000,3,1024,total,7.601408e-03
3,gpu-v2,1000000,3,1024,kernel,1.673728e-03
3,gpu-v3,1000000,3,1024,total,1.573376e-03
3,gpu-v3,1000000,3,1024,kernel,3.328000e-05
3,gpu-v1,1000000,30,32,total,1.584384e-03
3,gpu-v1,1000000,30,32,kernel,6.304000e-05
3,gpu-v2,1000000,30,32,total,1.625312e-03
3,gpu-v2,1000000,30,32,kernel,7.171201e-05
3,gpu-v3,1000000,30,32,total,1.611872e-03
3,gpu-v3,1000000,30,32,kernel,6.150400e-05
3,gpu-v1,1000000,30,64,total,1.580224e-03
3,gpu-v1,1000000,30,64,kernel,4.764800e-05
3,gpu-v2,1000000,30,64,total,1.652320e-03
3,gpu-v2,1000000,30,64,kernel,1.190080e-04
3,gpu-v3,1000000,30,64,total,1.579008e-03
3,gpu-v3,1000000,30,64,kernel,5.168000e-05
3,gpu-v1,1000000,30,128,total,1.380502e-02
3,gpu-v1,1000000,30,128,kernel,4.697600e-05
3,gpu-v2,1000000,30,128,total,2.238816e-03
3,gpu-v2,1000000,30,128,kernel,2.202880e-04
3,gpu-v3,1000000,30,128,total,1.984320e-03
3,gpu-v3,1000000,30,128,kernel,4.729600e-05
3,gpu-v1,1000000,30,192,total,1.937248e-03
3,gpu-v1,1000000,30,192,kernel,4.953600e-05
3,gpu-v2,1000000,30,192,total,4.399424e-03
3,gpu-v2,1000000,30,192,kernel,3.199680e-04
3,gpu-v3,1000000,30,192,total,1.895968e-03
3,gpu-v3,1000000,30,192,kernel,4.592000e-05
3,gpu-v1,1000000,30,256,total,3.829312e-03
3,gpu-v1,1000000,30,256,kernel,4.812800e-05
3,gpu-v2,1000000,30,256,total,1.958688e-03
3,gpu-v2,1000000,30,256,kernel,4.139200e-04
3,gpu-v3,1000000,30,256,total,3.985696e-03
3,gpu-v3,1000000,30,256,kernel,4.400000e-05
3,gpu-v1,1000000,30,512,total,1.626656e-03
3,gpu-v1,1000000,30,512,kernel,4.876800e-05
3,gpu-v2,1000000,30,512,total,2.381376e-03
3,gpu-v2,1000000,30,512,kernel,8.466240e-04
3,gpu-v3,1000000,30,512,total,1.572224e-03
3,gpu-v3,1000000,30,512,kernel,4.598400e-05
3,gpu-v1,1000000,30,1024,total,1.597632e-03
3,gpu-v1,1000000,30,1024,kernel,5.033600e-05
3,gpu-v2,1000000,30,1024,total,6.126176e-03
3,gpu-v2,1000000,30,1024,kernel,1.674688e-03
3,gpu-v3,1000000,30,1024,total,1.683424e-03
3,gpu-v3,1000000,30,1024,kernel,5.184000e-05
3,gpu-v1,1000000,300,32,total,1.914272e-03
3,gpu-v1,1000000,300,32,kernel,3.816960e-04
3,gpu-v2,1000000,300,32,total,1.976832e-03
3,gpu-v2,1000000,300,32,kernel,4.067840e-04
3,gpu-v3,1000000,300,32,total,5.187328e-03
3,gpu-v3,1000000,300,32,kernel,3.084800e-04
3,gpu-v1,1000000,300,64,total,1.922880e-03
3,gpu-v1,1000000,300,64,kernel,3.569600e-04
3,gpu-v2,1000000,300,64,total,2.258816e-03
3,gpu-v2,1000000,300,64,kernel,4.024640e-04
3,gpu-v3,1000000,300,64,total,1.797728e-03
3,gpu-v3,1000000,300,64,kernel,2.452160e-04
3,gpu-v1,1000000,300,128,total,1.971552e-03
3,gpu-v1,1000000,300,128,kernel,3.557440e-04
3,gpu-v2,1000000,300,128,total,2.025568e-03
3,gpu-v2,1000000,300,128,kernel,4.895040e-04
3,gpu-v3,1000000,300,128,total,1.790848e-03
3,gpu-v3,1000000,300,128,kernel,2.308480e-04
3,gpu-v1,1000000,300,192,total,1.879808e-03
3,gpu-v1,1000000,300,192,kernel,3.542080e-04
3,gpu-v2,1000000,300,192,total,2.059328e-03
3,gpu-v2,1000000,300,192,kernel,5.259200e-04
3,gpu-v3,1000000,300,192,total,1.773024e-03
3,gpu-v3,1000000,300,192,kernel,2.299200e-04
3,gpu-v1,1000000,300,256,total,1.905504e-03
3,gpu-v1,1000000,300,256,kernel,3.563520e-04
3,gpu-v2,1000000,300,256,total,2.203456e-03
3,gpu-v2,1000000,300,256,kernel,6.895360e-04
3,gpu-v3,1000000,300,256,total,1.761280e-03
3,gpu-v3,1000000,300,256,kernel,2.376000e-04
3,gpu-v1,1000000,300,512,total,1.877024e-03
3,gpu-v1,1000000,300,512,kernel,3.539520e-04
3,gpu-v2,1000000,300,512,total,4.820640e-03
3,gpu-v2,1000000,300,512,kernel,8.216320e-04
3,gpu-v3,1000000,300,512,total,1.860416e-03
3,gpu-v3,1000000,300,512,kernel,2.748160e-04
3,gpu-v1,1000000,300,1024,total,1.888992e-03
3,gpu-v1,1000000,300,1024,kernel,3.698880e-04
3,gpu-v2,1000000,300,1024,total,3.245952e-03
3,gpu-v2,1000000,300,1024,kernel,1.673856e-03
3,gpu-v3,1000000,300,1024,total,1.824000e-03
3,gpu-v3,1000000,300,1024,kernel,2.696960e-04
3,gpu-v1,1000000,3000,32,total,5.138592e-03
3,gpu-v1,1000000,3000,32,kernel,3.508576e-03
3,gpu-v2,1000000,3000,32,total,9.672672e-03
3,gpu-v2,1000000,3000,32,kernel,3.553632e-03
3,gpu-v3,1000000,3000,32,total,6.714656e-03
3,gpu-v3,1000000,3000,32,kernel,2.726464e-03
3,gpu-v1,1000000,3000,64,total,9.798976e-03
3,gpu-v1,1000000,3000,64,kernel,3.466496e-03
3,gpu-v2,1000000,3000,64,total,5.201344e-03
3,gpu-v2,1000000,3000,64,kernel,3.393408e-03
3,gpu-v3,1000000,3000,64,total,3.952544e-03
3,gpu-v3,1000000,3000,64,kernel,2.176352e-03
3,gpu-v1,1000000,3000,128,total,9.775264e-03
3,gpu-v1,1000000,3000,128,kernel,3.460512e-03
3,gpu-v2,1000000,3000,128,total,5.119616e-03
3,gpu-v2,1000000,3000,128,kernel,3.358848e-03
3,gpu-v3,1000000,3000,128,total,3.841088e-03
3,gpu-v3,1000000,3000,128,kernel,1.981632e-03
3,gpu-v1,1000000,3000,192,total,6.828768e-03
3,gpu-v1,1000000,3000,192,kernel,3.474464e-03
3,gpu-v2,1000000,3000,192,total,6.490336e-03
3,gpu-v2,1000000,3000,192,kernel,3.584000e-03
3,gpu-v3,1000000,3000,192,total,3.537536e-03
3,gpu-v3,1000000,3000,192,kernel,1.974816e-03
3,gpu-v1,1000000,3000,256,total,1.444893e-02
3,gpu-v1,1000000,3000,256,kernel,3.431680e-03
3,gpu-v2,1000000,3000,256,total,5.531392e-03
3,gpu-v2,1000000,3000,256,kernel,3.469248e-03
3,gpu-v3,1000000,3000,256,total,3.639360e-03
3,gpu-v3,1000000,3000,256,kernel,1.929728e-03
3,gpu-v1,1000000,3000,512,total,1.154813e-02
3,gpu-v1,1000000,3000,512,kernel,3.530368e-03
3,gpu-v2,1000000,3000,512,total,5.180704e-03
3,gpu-v2,1000000,3000,512,kernel,3.642208e-03
3,gpu-v3,1000000,3000,512,total,3.471744e-03
3,gpu-v3,1000000,3000,512,kernel,1.939264e-03
3,gpu-v1,1000000,3000,1024,total,2.183837e-02
3,gpu-v1,1000000,3000,1024,kernel,3.539936e-03
3,gpu-v2,1000000,3000,1024,total,6.085600e-03
3,gpu-v2,1000000,3000,1024,kernel,3.896544e-03
3,gpu-v3,1000000,3000,1024,total,4.115136e-03
3,gpu-v3,1000000,3000,1024,kernel,2.093440e-03
3,gpu-v1,64000000,3,32,total,8.448966e-02
3,gpu-v1,64000000,3,32,kernel,3.246912e-03
3,gpu-v2,64000000,3,32,total,9.036045e-02
3,gpu-v2,64000000,3,32,kernel,3.963232e-03
3,gpu-v3,64000000,3,32,total,8.953939e-02
3,gpu-v3,64000000,3,32,kernel,3.248320e-03
3,gpu-v1,64000000,3,64,total,9.240697e-02
3,gpu-v1,64000000,3,64,kernel,1.629984e-03
3,gpu-v2,64000000,3,64,total,9.503555e-02
3,gpu-v2,64000000,3,64,kernel,6.931328e-03
3,gpu-v3,64000000,3,64,total,9.053990e-02
3,gpu-v3,64000000,3,64,kernel,1.631680e-03
3,gpu-v1,64000000,3,128,total,8.726604e-02
3,gpu-v1,64000000,3,128,kernel,9.070400e-04
3,gpu-v2,64000000,3,128,total,1.003137e-01
3,gpu-v2,64000000,3,128,kernel,1.317037e-02
3,gpu-v3,64000000,3,128,total,9.002388e-02
3,gpu-v3,64000000,3,128,kernel,1.327808e-03
3,gpu-v1,64000000,3,192,total,8.854295e-02
3,gpu-v1,64000000,3,192,kernel,9.122240e-04
3,gpu-v2,64000000,3,192,total,1.066395e-01
3,gpu-v2,64000000,3,192,kernel,1.944346e-02
3,gpu-v3,64000000,3,192,total,8.783641e-02
3,gpu-v3,64000000,3,192,kernel,1.364992e-03
3,gpu-v1,64000000,3,256,total,9.311433e-02
3,gpu-v1,64000000,3,256,kernel,9.088320e-04
3,gpu-v2,64000000,3,256,total,1.119236e-01
3,gpu-v2,64000000,3,256,kernel,2.568205e-02
3,gpu-v3,64000000,3,256,total,8.776778e-02
3,gpu-v3,64000000,3,256,kernel,1.300960e-03
3,gpu-v1,64000000,3,512,total,1.061255e-01
3,gpu-v1,64000000,3,512,kernel,9.088640e-04
3,gpu-v2,64000000,3,512,total,2.179805e-01
3,gpu-v2,64000000,3,512,kernel,5.064934e-02
3,gpu-v3,64000000,3,512,total,8.684221e-02
3,gpu-v3,64000000,3,512,kernel,1.345056e-03
3,gpu-v1,64000000,3,1024,total,8.782849e-02
3,gpu-v1,64000000,3,1024,kernel,9.174080e-04
3,gpu-v2,64000000,3,1024,total,1.883797e-01
3,gpu-v2,64000000,3,1024,kernel,1.002060e-01
3,gpu-v3,64000000,3,1024,total,8.773142e-02
3,gpu-v3,64000000,3,1024,kernel,1.476000e-03
3,gpu-v1,64000000,30,32,total,9.256880e-02
3,gpu-v1,64000000,30,32,kernel,3.333024e-03
3,gpu-v2,64000000,30,32,total,9.135085e-02
3,gpu-v2,64000000,30,32,kernel,3.961600e-03
3,gpu-v3,64000000,30,32,total,9.107478e-02
3,gpu-v3,64000000,30,32,kernel,3.274784e-03
3,gpu-v1,64000000,30,64,total,8.878007e-02
3,gpu-v1,64000000,30,64,kernel,2.416672e-03
3,gpu-v2,64000000,30,64,total,9.300160e-02
3,gpu-v2,64000000,30,64,kernel,6.932096e-03
3,gpu-v3,64000000,30,64,total,8.981590e-02
3,gpu-v3,64000000,30,64,kernel,2.624608e-03
3,gpu-v1,64000000,30,128,total,8.886697e-02
3,gpu-v1,64000000,30,128,kernel,2.393824e-03
3,gpu-v2,64000000,30,128,total,9.996547e-02
3,gpu-v2,64000000,30,128,kernel,1.317082e-02
3,gpu-v3,64000000,30,128,total,8.839548e-02
3,gpu-v3,64000000,30,128,kernel,2.266432e-03
3,gpu-v1,64000000,30,192,total,9.155799e-02
3,gpu-v1,64000000,30,192,kernel,2.384288e-03
3,gpu-v2,64000000,30,192,total,1.144502e-01
3,gpu-v2,64000000,30,192,kernel,1.944928e-02
3,gpu-v3,64000000,30,192,total,9.448749e-02
3,gpu-v3,64000000,30,192,kernel,2.205216e-03
3,gpu-v1,64000000,30,256,total,9.167770e-02
3,gpu-v1,64000000,30,256,kernel,2.386656e-03
3,gpu-v2,64000000,30,256,total,1.104430e-01
3,gpu-v2,64000000,30,256,kernel,2.568214e-02
3,gpu-v3,64000000,30,256,total,9.030480e-02
3,gpu-v3,64000000,30,256,kernel,2.197952e-03
3,gpu-v1,64000000,30,512,total,8.895059e-02
3,gpu-v1,64000000,30,512,kernel,2.442784e-03
3,gpu-v2,64000000,30,512,total,1.404029e-01
3,gpu-v2,64000000,30,512,kernel,5.065213e-02
3,gpu-v3,64000000,30,512,total,9.132592e-02
3,gpu-v3,64000000,30,512,kernel,2.300416e-03
3,gpu-v1,64000000,30,1024,total,8.920599e-02
3,gpu-v1,64000000,30,1024,kernel,2.564032e-03
3,gpu-v2,64000000,30,1024,total,1.873591e-01
3,gpu-v2,64000000,30,1024,kernel,1.001872e-01
3,gpu-v3,64000000,30,1024,total,9.051101e-02
3,gpu-v3,64000000,30,1024,kernel,2.658848e-03
3,gpu-v1,64000000,300,32,total,1.157803e-01
3,gpu-v1,64000000,300,32,kernel,2.366474e-02
3,gpu-v2,64000000,300,32,total,1.110527e-01
3,gpu-v2,64000000,300,32,kernel,2.503226e-02
3,gpu-v3,64000000,300,32,total,1.120173e-01
3,gpu-v3,64000000,300,32,kernel,1.876349e-02
3,gpu-v1,64000000,300,64,total,1.062716e-01
3,gpu-v1,64000000,300,64,kernel,2.139504e-02
3,gpu-v2,64000000,300,64,total,1.132373e-01
3,gpu-v2,64000000,300,64,kernel,2.461171e-02
3,gpu-v3,64000000,300,64,total,1.013984e-01
3,gpu-v3,64000000,300,64,kernel,1.476950e-02
3,gpu-v1,64000000,300,128,total,1.079319e-01
3,gpu-v1,64000000,300,128,kernel,2.137997e-02
3,gpu-v2,64000000,300,128,total,1.168404e-01
3,gpu-v2,64000000,300,128,kernel,3.031229e-02
3,gpu-v3,64000000,300,128,total,1.005000e-01
3,gpu-v3,64000000,300,128,kernel,1.388272e-02
3,gpu-v1,64000000,300,192,total,1.213567e-01
3,gpu-v1,64000000,300,192,kernel,2.135194e-02
3,gpu-v2,64000000,300,192,total,1.151977e-01
3,gpu-v2,64000000,300,192,kernel,3.231984e-02
3,gpu-v3,64000000,300,192,total,1.003396e-01
3,gpu-v3,64000000,300,192,kernel,1.389974e-02
3,gpu-v1,64000000,300,256,total,1.153856e-01
3,gpu-v1,64000000,300,256,kernel,2.133965e-02
3,gpu-v2,64000000,300,256,total,1.267985e-01
3,gpu-v2,64000000,300,256,kernel,4.259962e-02
3,gpu-v3,64000000,300,256,total,1.011804e-01
3,gpu-v3,64000000,300,256,kernel,1.440746e-02
3,gpu-v1,64000000,300,512,total,1.108381e-01
3,gpu-v1,64000000,300,512,kernel,2.124570e-02
3,gpu-v2,64000000,300,512,total,1.348955e-01
3,gpu-v2,64000000,300,512,kernel,5.064867e-02
3,gpu-v3,64000000,300,512,total,1.074837e-01
3,gpu-v3,64000000,300,512,kernel,1.652074e-02
3,gpu-v1,64000000,300,1024,total,1.156508e-01
3,gpu-v1,64000000,300,1024,kernel,2.146822e-02
3,gpu-v2,64000000,300,1024,total,1.877177e-01
3,gpu-v2,64000000,300,1024,kernel,1.001082e-01
3,gpu-v3,64000000,300,1024,total,1.034798e-01
3,gpu-v3,64000000,300,1024,kernel,1.564218e-02
3,gpu-v1,64000000,3000,32,total,3.103224e-01
3,gpu-v1,64000000,3000,32,kernel,2.154479e-01
3,gpu-v2,64000000,3000,32,total,3.161535e-01
3,gpu-v2,64000000,3000,32,kernel,2.217761e-01
3,gpu-v3,64000000,3000,32,total,3.086784e-01
3,gpu-v3,64000000,3000,32,kernel,1.701138e-01
3,gpu-v1,64000000,3000,64,total,3.016506e-01
3,gpu-v1,64000000,3000,64,kernel,2.113075e-01
3,gpu-v2,64000000,3000,64,total,2.998797e-01
